TDBC_NaOH_c5_abs,,
Wavelength (nm),Abs,
1200,-0.00219722488,
1199,-0.002099652542,
1198,-0.001982062822,
1197,-0.001823972678,
1196,-0.001909803133,
1195,-0.001661595772,
1194,-0.001588921528,
1193,-0.001515874057,
1192,-0.001527017681,
1191,-0.001308684587,
1190,-0.001328865997,
1189,-0.001216178527,
1188,-0.001137130195,
1187,-0.0009765624418,
1186,-0.0009221656364,
1185,-0.000588093244,
1184,-0.0004998808727,
1183,-0.0006126509397,
1182,-0.0004062196531,
1181,-0.0002243733761,
1180,-0.0001403310453,
1179,0.0001743252069,
1178,0.0002506743767,
1177,0.0003159496118,
1176,0.0004096055636,
1175,0.0006832018844,
1174,0.0008275080472,
1173,0.0009357237723,
1172,0.001136196428,
1171,0.001179904793,
1170,0.001425989089,
1169,0.001658284804,
1168,0.001774115488,
1167,0.001845781109,
1166,0.00214091246,
1165,0.00221386156,
1164,0.002429242013,
1163,0.002393034287,
1162,0.002767753089,
1161,0.002859776607,
1160,0.003096464556,
1159,0.003243035404,
1158,0.003380759619,
1157,0.003630391788,
1156,0.003738551168,
1155,0.003629321465,
1154,0.003640493844,
1153,0.003888499225,
1152,0.003824330168,
1151,0.003687666031,
1150,0.00391830178,
1149,0.003727950621,
1148,0.00364360027,
1147,0.003545590444,
1146,0.003403978888,
1145,0.003318308853,
1144,0.003359446069,
1143,0.003283878788,
1142,0.003023132449,
1141,0.002998552285,
1140,0.002951376606,
1139,0.002898394829,
1138,0.00278479117,
1137,0.002716695191,
1136,0.002564338734,
1135,0.002603008877,
1134,0.002543690149,
1133,0.002721175551,
1132,0.002569286386,
1131,0.002676895121,
1130,0.002492424333,
1129,0.00241843937,
1128,0.002475606045,
1127,0.002425103216,
1126,0.002293614903,
1125,0.002423228929,
1124,0.002213133033,
1123,0.002374632051,
1122,0.002222655807,
1121,0.002316906117,
1120,0.00233030878,
1119,0.002371821087,
1118,0.00236297166,
1117,0.00240805326,
1116,0.002261399524,
1115,0.002298559295,
1114,0.002255544765,
1113,0.002220340073,
1112,0.002151526278,
1111,0.002285573864,
1110,0.002057806123,
1109,0.00224924786,
1108,0.002076766919,
1107,0.002136099851,
1106,0.00198623538,
1105,0.00215493422,
1104,0.002020042622,
1103,0.002121038269,
1102,0.00207408797,
1101,0.002075076336,
1100,0.002166693099,
1099,0.002176787006,
1098,0.001857323572,
1097,0.0021154196,
1096,0.002176787006,
1095,0.001963013783,
1094,0.002112402115,
1093,0.002102777828,
1092,0.002022227272,
1091,0.002127125394,
1090,0.002087613335,
1089,0.001952768769,
1088,0.002063449938,
1087,0.002067949623,
1086,0.002073333599,
1085,0.002020484768,
1084,0.002148742788,
1083,0.002052864293,
1082,0.002044099616,
1081,0.002095442498,
1080,0.002143383725,
1079,0.002166771097,
1078,0.002108578337,
1077,0.001982516842,
1076,0.002023553709,
1075,0.002131651621,
1074,0.002117474563,
1073,0.001965250121,
1072,0.002100618789,
1071,0.002167473547,
1070,0.001990968361,
1069,0.001954823034,
1068,0.002134955255,
1067,0.00193948159,
1066,0.001979942201,
1065,0.001945513999,
1064,0.002005817369,
1063,0.001881579403,
1062,0.002029873431,
1061,0.001898218645,
1060,0.00193994958,
1059,0.002006753581,
1058,0.001863146899,
1057,0.001923308708,
1056,0.001904198551,
1055,0.001775804907,
1054,0.00178069144,
1053,0.001709192409,
1052,0.001794181648,
1051,0.001694223611,
1050,0.001718782121,
1049,0.00175688311,
1048,0.00156137161,
1047,0.001558410004,
1046,0.00158155791,
1045,0.001557215001,
1044,0.001511468436,
1043,0.001560826087,
1042,0.00147055788,
1041,0.001432352117,
1040,0.001467986382,
1039,0.001396876527,
1038,0.001381321112,
1037,0.001406069729,
1036,0.001290596905,
1035,0.001341175754,
1034,0.001325129066,
1033,0.001303215162,
1032,0.001106739859,
1031,0.001285612001,
1030,0.001216504839,
1029,0.001183798187,
1028,0.001096385065,
1027,0.001154494123,
1026,0.001004993916,
1025,0.001126956893,
1024,0.001062000869,
1023,0.0009999863105,
1022,0.001008574502,
1021,0.001048585284,
1020,0.0009061770397,
1019,0.0009672442102,
1018,0.001022118493,
1017,0.0008724822546,
1016,0.0008862296236,
1015,0.0009867023909,
1014,0.0009734707419,
1013,0.0009287454886,
1012,0.0009334408678,
1011,0.0008226581849,
1010,0.0009041018202,
1009,0.0008186642081,
1008,0.0009484613547,
1007,0.0008151889197,
1006,0.0009207296534,
1005,0.0008712112904,
1004,0.0009549989481,
1003,0.0009112613043,
1002,0.0009819285478,
1001,0.0009349454776,
1000,0.0008834541659,
999,0.0008887197473,
998,0.0009527938091,
997,0.0009967432125,
996,0.0009844452143,
995,0.0009906719206,
994,0.001006680424,
993,0.001107544405,
992,0.001022040728,
991,0.0009932405083,
990,0.001171572832,
989,0.001027489547,
988,0.00106420659,
987,0.001203136286,
986,0.001136793289,
985,0.001241893042,
984,0.001210430521,
983,0.001250226283,
982,0.001309887855,
981,0.001343201147,
980,0.001335722976,
979,0.001404329785,
978,0.001428768039,
977,0.001459752908,
976,0.001537367469,
975,0.001699992805,
974,0.001711375429,
973,0.001657375367,
972,0.00165046344,
971,0.001690923236,
970,0.001726344926,
969,0.001766681788,
968,0.001833693008,
967,0.001698407577,
966,0.001747838338,
965,0.001766681788,
964,0.00174214656,
963,0.001796417055,
962,0.001778793987,
961,0.001714701997,
960,0.001682503498,
959,0.001680996385,
958,0.001591638429,
957,0.001595171867,
956,0.001305188402,
955,0.001439987798,
954,0.001394798979,
953,0.001316275098,
952,0.001211832277,
951,0.001231664908,
950,0.001340215094,
949,0.001324116485,
948,0.001368103432,
947,0.001428170712,
946,0.001418067957,
945,0.001538224751,
944,0.001512221759,
943,0.001578648109,
942,0.001558020362,
941,0.001520404359,
940,0.001544069848,
939,0.00150871498,
938,0.001456765924,
937,0.001459363266,
936,0.001457908773,
935,0.001409108285,
934,0.001366259647,
933,0.00137924368,
932,0.001387839206,
931,0.001330374042,
930,0.001371790771,
929,0.001286313054,
928,0.001336683636,
927,0.001059509697,
926,0.001357197179,
925,0.001215777942,
924,0.00117728312,
923,0.001244541025,
922,0.001278108917,
921,0.001162877656,
920,0.001172792749,
919,0.001079361304,
918,0.001137883402,
917,0.001085693249,
916,0.001105520059,
915,0.0009231421864,
914,0.0009951605462,
913,0.0009141666233,
912,0.0009535461431,
911,0.0008814050234,
910,0.0008916249499,
909,0.0007776372368,
908,0.0007744216709,
907,0.0007942861412,
906,0.0007830312243,
905,0.000740270305,
904,0.0006903836038,
903,0.0006295368657,
902,0.0005908347666,
901,0.0005342783988,
900,0.0004945481778,
899,0.0004690481001,
898,0.0003827891487,
897,0.0003113126731,
896,0.0002930244373,
895,0.0004253852821,
894,0.0002192836109,
893,0.0003684618277,
892,0.0001341359166,
891,0.0002605945629,
890,-1.237331617E-5,
889,9.519313608E-5,
888,3.445559196E-5,
887,4.245506352E-5,
886,-0.0001494398603,
885,-7.84274016E-5,
884,-0.0002322903165,
883,-0.0002167667699,
882,-0.0003979438334,
881,-0.0001588590094,
880,-0.0004683868901,
879,-0.0005005014245,
878,-0.0005896443035,
877,-0.0005867489963,
876,-0.000735677022,
875,-0.0006863673916,
874,-0.0009566745721,
873,-0.0008670903626,
872,-0.001041282201,
871,-0.001093495172,
870,-0.001264602179,
869,-0.001196095138,
868,-0.001530164736,
867,-0.001461080392,
866,-0.001740651787,
865,-0.001938203466,
864,-0.001964746509,
863,-0.001975414809,
862,-0.002433079528,
861,-0.002367125126,
860,-0.002538349014,
859,-0.002727306448,
858,-0.002661345294,
857,-0.002931609284,
856,-0.003197799204,
855,-0.003331243992,
854,-0.003534081858,
853,-0.003722042078,
852,-0.003809807822,
851,-0.00405545719,
850,-0.003961482551,
849,-0.004435765557,
848,-0.00443212688,
847,-0.004519339185,
846,-0.004744309466,
845,-0.004737857264,
844,-0.004768735729,
843,-0.00495027611,
842,-0.005265718326,
841,-0.005338700488,
840,-0.005458145402,
839,-0.005790077616,
838,-0.005522865336,
837,-0.005780473351,
836,-0.005684009753,
835,-0.006059525535,
834,-0.005841773935,
833,-0.005942186341,
832,-0.005984622054,
831,-0.006070604082,
830,-0.005957761779,
829,-0.005811073817,
828,-0.005692492239,
827,-0.005818531848,
826,-0.005719981622,
825,-0.005800448358,
824,-0.00551110832,
823,-0.005961591844,
822,-0.005605310667,
821,-0.005796003621,
820,-0.005533906631,
819,-0.005211600568,
818,-0.005371070467,
817,-0.005420515779,
816,-0.005183566827,
815,-0.005181367043,
814,-0.00487958407,
813,-0.004927140195,
812,-0.004976789467,
811,-0.004650074057,
810,-0.004535324872,
809,-0.004389436916,
808,-0.004400301725,
807,-0.004305427894,
806,-0.004136027768,
805,-0.004346639849,
804,-0.004327571951,
803,-0.003787739668,
802,-0.003677895991,
801,-0.003613260109,
800,-0.003330833046,
799,0.0004973729374,
798,0.0005001718528,
797,0.0005581493606,
796,0.0003069089144,
795,0.0005717312451,
794,0.000356000266,
793,0.000561492925,
792,0.0009139850736,
791,0.001800550031,
790,0.0003978165041,
789,0.0001482224616,
788,0.0001627755846,
787,0.0006861056318,
786,0.0005341487704,
785,0.0004966473207,
784,0.0007489051204,
783,0.00072074536,
782,0.0004940039362,
781,0.0003554562281,
780,0.0004389889655,
779,0.0004521525116,
778,0.0007467788528,
777,0.0006532315747,
776,0.0005994666135,
775,0.0005820734659,
774,0.0005332675646,
773,0.0003939041635,
772,0.0007129408186,
771,0.0006024476024,
770,0.0006965543143,
769,0.0006122721243,
768,0.0006732461043,
767,0.0005439717788,
766,0.0008687990485,
765,0.0006626165123,
764,0.0006458690041,
763,0.0006702127866,
762,0.0008706406225,
761,0.000712551875,
760,0.0006817240501,
759,0.0007075477042,
758,0.0008984210435,
757,0.0005390990991,
756,0.000732595101,
755,0.0007882177597,
754,0.0007550767041,
753,0.0006480466691,
752,0.0008230212261,
751,0.000666660897,
750,0.0007952715969,
749,0.0008276377339,
748,0.0006898909924,
747,0.0007412816049,
746,0.0007267609471,
745,0.0007340730517,
744,0.0008738310426,
743,0.0007848464884,
742,0.0009151783306,
741,0.0009199773776,
740,0.0007675496745,
739,0.0007159226225,
738,0.0009199773776,
737,0.0009103015182,
736,0.0008460003301,
735,0.0008656606078,
734,0.0009637937183,
733,0.0008910801844,
732,0.0009434285457,
731,0.0009140110342,
730,0.0008133216179,
729,0.0007761850138,
728,0.0009104831261,
727,0.0008436401258,
726,0.0006885168841,
725,0.000878110819,
724,0.000942079525,
723,0.0008507726598,
722,0.0009545060457,
721,0.0009361128905,
720,0.0007980724331,
719,0.001025569509,
718,0.0009940188611,
717,0.0008204018231,
716,0.0007691055653,
715,0.0009073962574,
714,0.0007434856961,
713,0.0007318690186,
712,0.001015917282,
711,0.0008250182727,
710,0.0007734880783,
709,0.001182033215,
708,0.0009546876536,
707,0.0009646757971,
706,0.0009451666847,
705,0.001046872698,
704,0.0008131401264,
703,0.0009875586256,
702,0.001025102451,
701,0.001012414461,
700,0.001055202214,
699,0.001022300217,
698,0.0008576718974,
697,0.001031667111,
696,0.001061637537,
695,0.001134197926,
694,0.0008068640018,
693,0.001061689458,
692,0.001147953561,
691,0.001127268421,
690,0.001066023018,
689,0.001013971283,
688,0.001043213997,
687,0.001180086401,
686,0.001004345249,
685,0.001163215144,
684,0.001099369489,
683,0.0009977809386,
682,0.001077363151,
681,0.001309628249,
680,0.001208276022,
679,0.001013556146,
678,0.00117588148,
677,0.001068566111,
676,0.001224422245,
675,0.001229951507,
674,0.001235143514,
673,0.001103988965,
672,0.001201630803,
671,0.001103807241,
670,0.001298282063,
669,0.001129837707,
668,0.001348368474,
667,0.001159944688,
666,0.001201423118,
665,0.001185770961,
664,0.001314405585,
663,0.001131576602,
662,0.001274110749,
661,0.001091168961,
660,0.001314249821,
659,0.001205187058,
658,0.001343694516,
657,0.001163137262,
656,0.001413419261,
655,0.001210170914,
654,0.001371790771,
653,0.001297425246,
652,0.001363195595,
651,0.001281873439,
650,0.001340396819,
649,0.001305240323,
648,0.001307940576,
647,0.001399031957,
646,0.001391189289,
645,0.001365324832,
644,0.001376205357,
643,0.001413704944,
642,0.001360027585,
641,0.001399135799,
640,0.001424327027,
639,0.001431546989,
638,0.001430819742,
637,0.001446740585,
636,0.001466350048,
635,0.001451857155,
634,0.001582233468,
633,0.00155659148,
632,0.001346732606,
631,0.001576335868,
630,0.001478921506,
629,0.001402070397,
628,0.00147409027,
627,0.001573737944,
626,0.001419937937,
625,0.001557604643,
624,0.001573322224,
623,0.001473259064,
622,0.001532431808,
621,0.001760391868,
620,0.001473648706,
619,0.001627493766,
618,0.001476298086,
617,0.001674058032,
616,0.001581687829,
615,0.001886701095,
614,0.001600030344,
613,0.001738377963,
612,0.001785370056,
611,0.00166579464,
610,0.001684036804,
609,0.001951156533,
608,0.001932513202,
607,0.001961687813,
606,0.001872636029,
605,0.002189353108,
604,0.001962259877,
603,0.002152644796,
602,0.002163649304,
601,0.002198927337,
600,0.002400816884,
599,0.002606159775,
598,0.002684943378,
597,0.002868010662,
596,0.003165271832,
595,0.003273211187,
594,0.003646236844,
593,0.004357636906,
592,0.004951527808,
591,0.005558764096,
590,0.00667617796,
589,0.007688722573,
588,0.008447901346,
587,0.008920354769,
586,0.00882011652,
585,0.008192742243,
584,0.007643142249,
583,0.00680371467,
582,0.00614096364,
581,0.005362110678,
580,0.005203741137,
579,0.00463184854,
578,0.004226477351,
577,0.003945755307,
576,0.003766828915,
575,0.003213018412,
574,0.003322769422,
573,0.002889821306,
572,0.002953644143,
571,0.002814856824,
570,0.002942176536,
569,0.002664028667,
568,0.002830854384,
567,0.00255944347,
566,0.00253853458,
565,0.002468967345,
564,0.002602227498,
563,0.002307641553,
562,0.002550590318,
561,0.002392253373,
560,0.002348605078,
559,0.002306522336,
558,0.002461469732,
557,0.002204651246,
556,0.0023047789,
555,0.002392956056,
554,0.002258172957,
553,0.002314902144,
552,0.002420625882,
551,0.002272953046,
550,0.002362711588,
549,0.002546528354,
548,0.002441502875,
547,0.002581108361,
546,0.002734590787,
545,0.002786875237,
544,0.002901521977,
543,0.003388742683,
542,0.003561275778,
541,0.00380218518,
540,0.004260929767,
539,0.004664083477,
538,0.005077144597,
537,0.005993411411,
536,0.00688423682,
535,0.007736837026,
534,0.008818981238,
533,0.01047830749,
532,0.01185196824,
531,0.01348948665,
530,0.01545901783,
529,0.01760702208,
528,0.01978835091,
527,0.02248776332,
526,0.02504330501,
525,0.02797295153,
524,0.03072121367,
523,0.03348879516,
522,0.03617443517,
521,0.0389611572,
520,0.04112031311,
519,0.04329308867,
518,0.04498488829,
517,0.04629822075,
516,0.04727361351,
515,0.04787287116,
514,0.04816537723,
513,0.04788547009,
512,0.04739543051,
511,0.04679867625,
510,0.0458618626,
509,0.04460956901,
508,0.04346374422,
507,0.04194238037,
506,0.04058446363,
505,0.03923012689,
504,0.03773676232,
503,0.03649866581,
502,0.03520061076,
501,0.03377621621,
500,0.03257099539,
499,0.0313873589,
498,0.03038549796,
497,0.02955318801,
496,0.02863328904,
495,0.02780178748,
494,0.02675306052,
493,0.02658675238,
492,0.02570268698,
491,0.02524603158,
490,0.02482247166,
489,0.02446575835,
488,0.02396466397,
487,0.0233714208,
486,0.02304930612,
485,0.02256039344,
484,0.02207126841,
483,0.0216938667,
482,0.02104559168,
481,0.02051075548,
480,0.01995237544,
479,0.01926003955,
478,0.01847309619,
477,0.01797006838,
476,0.01715279184,
475,0.01643054187,
474,0.01573399641,
473,0.01513526589,
472,0.01421902701,
471,0.01365851983,
470,0.01283784397,
469,0.01248060539,
468,0.01182682998,
467,0.01122508943,
466,0.01065654587,
465,0.01023655571,
464,0.009685291909,
463,0.009360893629,
462,0.008798507974,
461,0.008587048389,
460,0.008133552037,
459,0.007839302532,
458,0.0075284224,
457,0.007129339036,
456,0.007046719547,
455,0.006735406816,
454,0.00641178526,
453,0.006155062467,
452,0.006026062183,
451,0.005904342514,
450,0.005464174785,
449,0.005370732863,
448,0.005087228026,
447,0.004941578489,
446,0.004750856664,
445,0.004669447429,
444,0.004357296973,
443,0.004324562382,
442,0.004219654948,
441,0.003971068654,
440,0.003756828373,
439,0.003708134172,
438,0.003476357553,
437,0.003420885419,
436,0.003323734505,
435,0.003144177608,
434,0.003119694768,
433,0.002971393056,
432,0.002934983699,
431,0.00262701977,
430,0.002775360132,
429,0.002688876353,
428,0.00263550994,
427,0.002459100913,
426,0.002637306927,
425,0.002484457567,
424,0.002406205051,
423,0.002545668976,
422,0.002416981617,
421,0.002212638734,
420,0.002443637466,
419,0.002148430562,
418,0.002210583305,
417,0.002188598504,
416,0.002285755938,
415,0.002036531223,
414,0.002228926402,
413,0.002021447057,
412,0.002019626554,
411,0.002090032212,
410,0.002086312743,
409,0.00196041353,
408,0.002033332363,
407,0.002067689551,
406,0.001910256455,
405,0.002104572486,
404,0.002023241483,
403,0.001866370556,
402,0.001893174835,
401,0.001941561699,
400,0.001850980334,
399,0.001987405587,
398,0.00199936796,
397,0.0018200716,
396,0.001869542291,
395,0.002003736794,
394,0.00191933068,
393,0.001800784026,
392,0.001914390596,
391,0.001797716715,
390,0.001852696179,
389,0.001876353752,
388,0.001810713671,
387,0.00187884958,
386,0.001867280458,
385,0.001826492371,
384,0.001642044517,
383,0.001944525982,
382,0.001817914075,
381,0.001684400602,
380,0.001932331128,
379,0.001899154624,
378,0.001812429284,
377,0.001873883884,
376,0.001727384515,
375,0.001710439916,
374,0.001813521027,
373,0.001999419881,
372,0.001798054669,
371,0.001808790024,
370,0.001919070608,
369,0.001798314624,
368,0.001904562581,
367,0.002040354302,
366,0.001951494603,
365,0.00187689974,
364,0.001987015596,
363,0.001887351042,
362,0.00184853666,
361,0.002016037703,
360,0.002220938448,
359,0.001953106723,
358,0.002072553383,
357,0.002222915879,
356,0.002100384794,
355,0.00220363657,
354,0.002278495813,
353,0.002092555398,
352,0.002373200608,
351,0.002555485582,
350,0.002209100174,
349,0.00102816429,
348,0.001330270199,
347,0.001404901152,
346,0.001405888004,
345,0.001424794435,
344,0.001510715112,
343,0.001603979617,
342,0.001726266928,
341,0.001661377028,
340,0.001946112141,
339,0.001662364462,
338,0.001707009505,
337,0.001779937651,
336,0.00161533372,
335,0.001738352003,
334,0.002039262094,
333,0.002195753157,
332,0.002093075542,
331,0.001939247595,
330,0.002210062928,
329,0.002011486562,
328,0.001974793617,
327,0.002219871851,
326,0.002226194367,
325,0.00228695292,
324,0.002479198854,
323,0.002380670514,
322,0.002485368866,
321,0.002565536648,
320,0.00244910433,
319,0.002631473122,
318,0.002824158175,
317,0.002849901095,
316,0.003028137377,
315,0.003171477932,
314,0.003198832273,
313,0.003281218233,
312,0.003476592479,
311,0.003415249754,
310,0.003816417418,
309,0.003748081159,
308,0.004079547711,
307,0.004086759873,
306,0.004286575131,
305,0.004553312901,
304,0.004576071631,
303,0.004790821113,
302,0.004905605223,
301,0.005066118669,
300,0.005478881299,
299,0.005518545397,
298,0.005675823428,
297,0.005819883198,
296,0.005708975252,
295,0.005638583563,
294,0.005398042966,
293,0.005461946595,
292,0.005425957032,
291,0.005282918923,
290,0.005418408196,
289,0.005381714553,
288,0.005361219868,
287,0.00532806851,
286,0.005250637885,
285,0.004995123949,
284,0.00502099609,
283,0.00491181016,
282,0.00489474088,
281,0.00484450534,
280,0.004723011982,
279,0.004804012831,
278,0.004732406698,
277,0.004797966685,
276,0.004879400134,
275,0.004835972097,
274,0.004809823353,
273,0.004881075583,
272,0.004772003274,
271,0.00482516177,
270,0.004737771582,
269,0.004528462887,
268,0.004517241381,
267,0.004513579421,
266,0.004544104915,
265,0.00440928014,
264,0.00437123375,
263,0.004400912207,
262,0.004374031443,
261,0.004247388802,
260,0.004159173928,
259,0.004446075298,
258,0.004395107273,
257,0.00429154234,
256,0.004331778269,
255,0.004526945762,
254,0.00448538363,
253,0.004526056349,
252,0.004681117367,
251,0.00491181016,
250,0.005000230391,
249,0.005219355226,
248,0.005360223819,
247,0.00573391933,
246,0.00609546667,
245,0.006540637463,
244,0.006936523598,
243,0.007373710629,
242,0.007890070789,
241,0.008289695717,
240,0.008867406286,
239,0.009447976016,
238,0.009997693822,
237,0.01051782165,
236,0.01118235011,
235,0.01177208964,
234,0.01266049407,
233,0.01338992361,
232,0.01427322067,
231,0.01517710928,
230,0.01588398404,
229,0.01684935577,
228,0.01773573272,
227,0.01867218502,
226,0.01975936256,
225,0.02095395327,
224,0.02265370823,
223,0.02426917106,
222,0.02616900392,
221,0.02833452076,
220,0.03030063771,
219,0.03219665587,
218,0.03388507292,
217,0.03536227718,
216,0.03693735227,
215,0.03877606988,
214,0.04037129506,
213,0.04250083491,
212,0.04531433061,
211,0.04886142164,
210,0.05347842723,
209,0.05929438025,
208,0.06636533886,
207,0.0751921162,
206,0.08634702116,
205,0.09999189526,
204,0.1164785475,
203,0.1360745877,
202,0.1588519216,
201,0.1851238906,
200,0.2150638849,

